Text,Label
"Recent advances in biochemical computing, i.e., information processing with cascades of primarily enzymatic reactions realizing computing gates, such as AND, OR, etc., as well as progress in networking these gates and coupling of the resulting systems to smart/responsive electrodes for output readout, have opened new biosensing opportunities. Here we survey existing enabling research results, as well as ideas and research avenues for future development of a new paradigm of digitally operating biosensors logically processing multiple biochemical signals through Boolean logic networks composed of biomolecular reactions, yielding the final output signals as YES/NO responses. Such systems can lead to high-fidelity biosensing compared to common single or parallel sensing devices.",Human
"The luminescence of 3 speleothem samples from the Acquafredda karst system and 1 from the Novella Cave (Gessi Bolognesi Natural Park, Italy) has been recorded using excitation by impulse Xe- lamp. All these carbonate speleothems are believed to be formed only from active CO2 from the air, because the bedrock of the cave consist of gypsum and does not contain carbonates. The obtained photos of luminescence record the climate changes during the speleothem growth. U/Th and 14C dating proved that studied speleothems started to grow since about 5,000 years ago. The detailed analyses of the luminescence records is still in progress.",Human
"This paper deals with the numerical reconstruction of the plasma current density in a Tokamak and of its equilibrium. The problem consists in the identification of a non-linear source in the 2D Grad-Shafranov equation, which governs the axisymmetric equilibrium of a plasma in a Tokamak. The experimental measurements that enable this identification are the magnetics on the vacuum vessel, but also polarimetric and interferometric measures on several chords, as well as motional Stark effect or pressure measurements. The reconstruction can be obtained in real-time using a finite element method, a non-linear fixed-point algorithm and a least-square optimization procedure.",Human
"We demonstrate serrodyne frequency shifting of light from 200 MHz to 1.2 GHz with an efficiency of better than 60 percent. The frequency shift is imparted by an electro-optic phase modulator driven by a high-frequency, high-fidelity sawtooth waveform that is passively generated by a commercially available Non-Linear Transmission Line (NLTL). We also implement a push-pull configuration using two serrodyne-driven phase modulators allowing for continuous tuning between -1.6 GHz and +1.6 GHz. Compared to competing technologies, this technique is simple and robust, and offers the largest available tuning range in this frequency band.",Human
"In this article, we study transportation network in Minnesota. We show that the system is characterized by Taylor's power law for fluctuation scaling with nontrivial values of the scaling exponent. We also show that the characteristic exponent does not unequivocally characterize a given road network, as it may differ within the same network if one takes into account location of observation points, season, period of day, or traffic intensity. The results are set against Taylor's fluctuation scaling in the Nagel-Schreckenberg cellular automaton model for traffic. It is shown that Taylor's law may serve, beside the fundamental diagram, as an indicator of different traffic phases (free flow, traffic jam etc.).",Human
"Using a new dynamical network model of society in which pairwise interactions are weighted according to mutual satisfaction, we show that cooperation is the norm in the Hawks-Doves game when individuals are allowed to break ties with undesirable neighbors and to make new acquaintances in their extended neighborhood. Moreover, cooperation is robust with respect to rather strong strategy perturbations. We also discuss the empirical structure of the emerging networks, and the reasons that allow cooperators to thrive in the population. Given the metaphorical importance of this game for social interaction, this is an encouraging positive result as standard theory for large mixing populations prescribes that a certain fraction of defectors must always exist at equilibrium.",Human
"In this work we suggest an original, realistic and simple, form of the experiment of interference of single photon at beam splitter. Here quantum entanglement (Schrodinger cat effect) between photon and photon trajectories detector (which includes two same simple two-level systems) is studied. It admits a consistent model of the detection or measurement procedure. Concretely here (self-)collapse at detector is consistently treated as the spontaneous (non-dynamical) breaking (effective hiding) of the unitary symmetry (superposition or entanglement) of quantum mechanical dynamics. It can be considered as an especial case of the general formalism of the spontaneous symmetry breaking.",Human
"The linear stability of thin Keplerian discs of weakly ionized polytropic plasma embedded in a mixed (toroidal-poloidal) axisymmetric magnetic field is studied. The effects of the central body on the equilibrium state of the discs are modeled by an axial total current and a dipole magnetic field. Studying the amplification of high-frequency waves shows that Keplerian discs can be destabilized due to combined effects of equilibrium density stratification and poloidal magnetic field. By considering a boundary value problem in the limit of strong Hall effect, it is shown that whistler waves which are free of direct influence of compressibility, rotation and gravity, are amplified along their trajectory while other modes of wave propagation do not change their amplitude.",Human
"An oscillating electric field at 1.356 GHz was used to promote the resonant energy transfer process: $43d_{5/2}+43d_{5/2} \to 45p_{3/2}+41f$ between translationally cold $^{85}$Rb Rydberg atoms. The ac Stark shifts due to this dressing field created degeneracies between the initial and final two-atom states of this process. The ac field strength was scanned to collect spectra which are analogous to dc electric-field-induced resonant energy transfer spectra. Different resonances were observed for different magnetic sublevels involved in the process. Compared to earlier work performed at higher frequencies, the choice of dressing frequency and structure of the spectra may be intuitively understood, by analogy with the dc field case.",Human
"In this work, it is pointed out that in the mean-field version of majority-rule opinion dynamics, the dependence of the consensus time on the population size exhibits two regimes. This is determined by the size distribution of the groups that, at each evolution step, gather to reach agreement. When the group size distribution has a finite mean value, the previously known logarithmic dependence on the population size holds. On the other hand, when the mean group size diverges, the consensus time and the population size are related through a power law. Numerical simulations validate this semi-quantitative analytical prediction.",Human
"A classical dusty plasma experiment was performed using two different dust grain sizes to form a strongly coupled asymmetric bilayer (two closely spaced interacting monolayers) of two species of charged dust particles. The observation and analysis of the thermally excited particle oscillations revealed the collective mode structure and wave dispersion in this system; in particular the existence of the theoretically predicted $k=0$ energy (frequency) gap was verified. Equilibrium molecular dynamics simulations were performed to emulate the experiment, assuming Yukawa type inter-particle interaction. The simulations and analytic calculations based both on lattice summation and on the QLCA approach are in good agreement with the experimental findings and help identifying and characterizing the observed phenomena.",Human
"The most important processes for the creation of S12+ to S14+ ions excited states from the ground configurations of S9+ to S14+ ions in an electron cyclotron resonance ion source, leading to the emission of K X-ray lines, are studied. Theoretical values for inner-shell excitation and ionization cross sections, including double KL and triple KLL ionization, transition probabilities and energies for the deexcitation processes, are calculated in the framework of the multi-configuration Dirac-Fock method. With reasonable assumptions about the electron energy distribution, a theoretical K$\alpha$ X-ray spectrum is obtained, which is compared to recent experimental data.",Human
"We formulate the Born approximation for finding resonance poles in the complex plane for potential scattering problems. Using the method, we study the distribution of resonance poles for several scattering potentials. In particular, we find for an exponential potential with a cutoff that the cutoff generates an infinite series of extra resonance poles below and along the real axis, which would not exist without the cutoff. We also find for a Gaussian potential that the series of resonance poles approach the imaginary axis of the complex energy plane from left. In other words, the real parts of the resonant eigenenergis are all negative.",Human
"We study the dynamics of a pair of nonlinear split-ring resonators (a `metadimer') excited by an alternating magnetic field and coupled magnetically. Linear metadimers of this kind have been recently used as the elementary components for three-dimensional metamaterials or 'stereometamaterials' [N. Liu {\em et al}, Nature Photon. {\bf 3}, 157 (2009)]. We demonstrate that nonlinearity offers more possibilities with respect to real-time tunability and a multiplicity of states which can be reached by varying the external field. Moreover, we demonstrate almost total localization of the energy in one of the resonators in a broad range of parameters.",Human
"Evolving from turbulent states the 2D fluids and the plasmas reach states characterized by a high degree of order, consisting of few vortices. These asymptotic states represent a small subset in the space of functions and are characterised by properties that are difficult to identify in a direct approach. The field theoretical approach to the dynamics and to the asymptotic states of fluids and plasmas in 2D provides a considerable extension of the usual perspective. The present works discusses a series of consequences of the field theoretical approach, when it is applied to particular problems. The discussion is developed around known physical problems: the current density profiles in cylindrical plasma, the density pinch in tokamak and the concentration of vorticity.",Human
"We demonstrate a scheme for optical cycling in the polar, diatomic molecule strontium monofluoride (SrF) using the $X ^2\Sigma^+\toA^2\Pi_{1/2}$ electronic transition. SrF's highly diagonal Franck-Condon factors suppress vibrational branching. We eliminate rotational branching by employing a quasi-cycling $N=1\to N^\prime=0$ type transition in conjunction with magnetic field remixing of dark Zeeman sublevels. We observe cycling fluorescence and deflection through radiative force of an SrF molecular beam using this scheme. With straightforward improvements our scheme promises to allow more than $10^5$ photon scatters, possibly enabling the direct laser cooling of SrF.",Human
"It has long been surmised that the mean-velocity profile (MVP) of a pipe flow is closely related to the spectrum of turbulent energy. Here we perform a spectral analysis to identify the eddies that dominate the production of shear stress via momentum transfer. This analysis allows us to express the MVP as a functional of the spectrum. Each part of the MVP relates to a specific spectral range: the buffer layer to the dissipative range, the log layer to the inertial range, and the wake to the energetic range. The parameters of the spectrum set the thickness of the viscous layer, the amplitude of the buffer layer, and the amplitude of the wake.",Human
"We present an easy, efficient and fast method to generate arbitrary linear combinations of light orbital angular momentum eigenstates $\ell=\pm 2$ starting from a linearly polarized TEM$_{00}$ laser beam. The method exploits the spin-to-orbital angular momentum conversion capability of a liquid-crystal-based $q$-plate and a Dove prism inserted in a Sagnac polarizing interferometer. The nominal generation efficiency is 100\%, being limited only by reflection and scattering losses in the optical components. When closed paths are followed on the polarization Poincar\'{e} sphere of the input beam, the associated Pancharatnam geometric phase is transferred unchanged to the orbital angular momentum state of the output beam.",Human
"Due to the breaking of gauge symmetry in rotating superfluid Helium, the inertial mass of a vortex diverges with the vortex size. The vortex inertial mass is thus much higher than the classical inertial mass of the vortex core. An equal increase of the vortex gravitational mass is questioned. The possibility that the vortices in a rotating superfluid could break the weak equivalence principle in relation with a variable speed of light in the superfluid vacuum is debated. Experiments to test this possibility are investigated on the bases that superfluid Helium vortices would not fall, under the single influence of a uniform gravitational field, at the same rate as the rest of the superfluid Helium mass.",Human
"Shockwaves provide a useful and rewarding route to the nonequilibrium properties of simple fluids far from equilibrium. For simplicity, we study a strong shockwave in a dense two-dimensional fluid. Here, our study of nonlinear transport properties makes plain the connection between the observed local hydrodynamic variables (like the various gradients and fluxes) and the chosen recipes for defining (or ""measuring"") those variables. The range over which nonlocal hydrodynamic averages are computed turns out to be much more significant than are the other details of the averaging algorithms. The results show clearly the incompatibility of microscopic time-reversible cause-and-effect dynamics with macroscopic instantaneously-irreversible models like the Navier-Stokes equations.",Human
"In this work we report the results concerning calculations for quantum-mechanical rotational transitions in molecular hydrogen, H$_2$, induced by an ultra-cold ground state anti-hydrogen atom $\bar{H}_{1s}$. The calculations are accomplished using a non-reactive close-coupling quantum-mechanical approach. The H$_2$ molecule is treated as a rigid rotor. The total elastic scattering cross section $\sigma_{el}(\epsilon)$ at energy $\epsilon$, state-resolved rotational transition cross sections $\sigma_{jj'}(\epsilon)$ between states $j$ and $j'$ and corresponding thermal rate coefficients $k_{jj'}(T)$ are computed in the temperature range 0.004 K $ \lesssim T \lesssim$ 4 K. Satisfactory agreement with other calculations (variational) has been obtained for $\sigma_{el}(\epsilon)$.",Human
"The Galaxy Zoo citizen science website invites anyone with an Internet connection to participate in research by classifying galaxies from the Sloan Digital Sky Survey. As of April 2009, more than 200,000 volunteers had made more than 100 million galaxy classifications. In this paper, we present results of a pilot study into the motivations and demographics of Galaxy Zoo volunteers, and define a technique to determine motivations from free responses that can be used in larger multiple-choice surveys with similar populations. Our categories form the basis for a future survey, with the goal of determining the prevalence of each motivation.",Human
"This paper offers a study of oxygen dissolution into a solid, and its consequences on the mechanical behaviour of the material. In fact, mechanical strains strongly influence the oxidation processes and may be, in some materials, responsible for cracking. To realize this study, mechanical considerations are introduced into the classical diffusion laws. Simulations were made for the particular case of uranium dioxide, which undergoes the chemical fragmentation. According to our simulations, the hypothesis of a compression stress field into the oxidised UO2 compound near the internal interface is consistent with some oxidation mechanisms of oxidation experimentally observed. More generally, this work will be extended to the simulation to an oxide layer growth on a metallic substrate.",Human
"In this work we have studied a new functional for the correlation energy obtained from the exact-exchange (EXX) approximation within time-dependent density functional theory (TDDFT). Correlation energies have been calculated for a number of different atoms showing excellent agreement with results from more sophisticated methods. These results loose little accuracy by approximating the EXX kernel by its static value, a procedure which enormously simplifies the calculations. The correlation potential, obtained by taking the functional derivative with respect to the density, turns out to be remarkably accurate for all atoms studied. This potential has been used to calculate ionization potentials, static polarizabilities and van der Waals coefficients with results in close agreement with experiment.",Human
"The blogosphere can be construed as a knowledge network made of bloggers who are interacting through a social network to share, exchange or produce information. We claim that the social and semantic dimensions are essentially co-determined and propose to investigate the co-evolutionary dynamics of the blogosphere by examining two intertwined issues: First, how does knowledge distribution drive new interactions and thus influence the social network topology? Second, which role structural network properties play in the information circulation in the system? We adopt an empirical standpoint by analyzing the semantic and social activity of a portion of the US political blogosphere, monitored on a period of four months.",Human
"It is an ever-growing challenge to develop nano-devices for controlling energy transport. An open question is whether we can create and control heat current at {\it strict zero thermal bias}, and if yes, how to do it. In this paper, we demonstrate that a nonlinear asymmetric system, when pushed out of equilibrium, can produce heat current in the absence of a thermal bias. The emergence and control of heat current over a broad range of parameters are studied. Our results reveal the following three necessary conditions: non-equilibrium source, symmetry breaking, and nonlinearity. We also demonstrate that when heat baths are correlated, symmetry breaking is sufficient to generate heat current.",Human
"Prototypes of MICROMEGAS chambers, using bulk technology and analog readout, with 1x1cm2 readout segmentation have been built and tested. Measurements in Ar/iC4H10 (95/5) and Ar/CO2 (80/20) are reported. The dependency of the prototypes gas gain versus pressure, gas temperature and amplification gap thickness variations has been measured with an 55Fe source and a method for temperature and pressure correction of data is presented. A stack of four chambers has been tested in 200GeV/c and 7GeV/c muon and pion beams respectively. Measurements of response uniformity, detection efficiency and hit multiplicity are reported. A bulk MICROMEGAS prototype with embedded digital readout electronics has been assembled and tested. The chamber layout and first results are presented.",Human
"State selective field ionization detection techniques in physics require a specific progression through a complicated atomic state space to optimize state selectivity and overall efficiency. For large principle quantum number n, the theoretical models become computationally intractable and any results are often rendered irrelevant by small deviations from ideal experimental conditions, for example external electromagnetic fields. Several different proposals for quantum information processing rely heavily upon the quality of these detectors. In this paper, we show a proof of principle that it is possible to optimize experimental field profiles in situ by running a genetic algorithm to control aspects of the experiment itself. A simple experiment produced novel results that are consistent with analyses of existing results.",Human
"Much work has been devoted, during the past twenty years, to using complexity to protect elections from manipulation and control. Many results have been obtained showing NP-hardness shields, and recently there has been much focus on whether such worst-case hardness protections can be bypassed by frequently correct heuristics or by approximations. This paper takes a very different approach: We argue that when electorates follow the canonical political science model of societal preferences the complexity shield never existed in the first place. In particular, we show that for electorates having single-peaked preferences, many existing NP-hardness results on manipulation and control evaporate.",Human
"We describe the fabrication and characterization of a new surface-electrode Paul ion trap designed for experiments in scalable quantum information processing with Ca+. A notable feature is a symmetric electrode pattern which allows rotation of the normal modes of ion motion, yielding efficient Doppler cooling with a single beam parallel to the planar surface. We propose and implement a technique for micromotion compensation in all directions using an infrared repumper laser beam directed into the trap plane. Finally, we employ an alternate repumping scheme that increases ion fluorescence and simplifies heating rate measurements obtained by time-resolved ion fluorescence during Doppler cooling.",Human
"The entanglement between Gaussian entangled states can be increased by non-Gaussian operations. We design a new scheme named coherent photon addition, which can coherently add one photon generated by spontaneous parametric down conversation process to Gaussian quadrature-entangled light pulses created by a non-degenerate optical parametric amplifier. This operation can increase the entanglement of input two-mode Gaussian states as an entanglement distillation, and provides us a new method of non-Gaussian operation. This scheme can also help us to study the decoherence of adding one to two-mode Gaussian states from coherent photon addition to normal photon addition.",Human
"We present a theory for Fano interference in light scattering by individual obstacle, based on a temporal coupled-mode formalism. This theory is applicable for obstacles that are much smaller than the incident wavelength, or for systems with two-dimensional cylindrical or three-dimensional spherical symmetry. We show that for each angle momentum channel, the Fano interference effect can be modeled by a simple temporal coupled-mode equation, which provides a line shape formula for scattering and absorption cross-section. We validate the analysis with numerical simulations. As an application of the theory, we design a structure that exhibits strong absorption and weak scattering properties at the same frequency.",Human
"The KATRIN experiment is going to search for the mass of the electron antineutrino down to 0.2 eV/c^2. In order to reach this sensitivity the background rate has to be understood and minimised to 0.01 counts per second. One of the background sources is the unavoidable Penning trap for electrons due to the combination of the electric and magnetic fields between the pre- and the main spectrometer at KATRIN. In this article we will show that by sweeping a conducting wire periodically through such a particle trap stored particles can be removed, an ongoing discharge in the trap can be stopped, and the count rate measured with a detector looking at the trap is reduced.",Human
"We consider propagation of light pulses detuned from the atomic resonance in a dense two-level medium and photonic structures with it. The large density of the medium is important to decrease spatial scale of such nonlinear effects as pulse compression, though it does not provide any fundamentally new phenomena as compared to dilute media. Frequency detuning decreases the effectivity of such nonlinear phenomena as pulse compression and dispersion spreading compensation as well. We propose simple logic gates based on interaction between two pulses in one-dimensional nonlinear photonic crystal. It turned out, that frequency detuning is necessary to obtain ultrafast AND gate, while OR and NOT gates can be realized in the system without detuning.",Human
"We present two types of metamaterial-based spectral bandpass filters for the terahertz (THz) frequency range. The metamaterials are specifically designed to operate for waves at normal incidence and to be independent of the field polarization. The functional structures are embedded in films of benzocyclobutene (BCB) resulting in large-area, free-standing and flexible membranes with low intrinsic loss.   The proposed filters are investigated by THz time-domain spectroscopy and show a pronounced transmission peak with over 80]% amplitude transmission in the passband and a transmission rejection down to the noise level in the stopbands. The measurements are supported by numerical simulations which evidence that the high transmission response is related to the excitation of trapped modes.",Human
"By tailoring the wavefront of the laser pulse used in a laser-wakefield accelerator, we show that the properties of the x-rays produced due to the electron beam's betatron oscillations in the plasma can be controlled. By creating a wavefront with coma, we find that the critical energy of the synchrotron-like x-ray spectrum can be significantly increased. The coma does not substantially change the energy of the electron beam, but does increase its divergence and produces an energy-dependent exit angle, indicating that changes in the x-ray spectrum are due to an increase in the electron beam's oscillation amplitude within the wakefield.",Human
"A theoretical study of the intense-field single ionization of molecular hydrogen or deuterium oriented either parallel or perpendicular to a linear polarized laser pulse (400 nm) is performed for different internuclear separations and pulse lengths in an intensity range of $(2-13)\times10^{13} $W cm$^{-2}$. The investigation is based on a non-perturbative treatment that solves the full time-dependent Schr\""odinger equation of both correlated electrons within the fixed-nuclei and the dipole approximation. The results for various internuclear separations are used to obtain the ionization yields of molecular hydrogen and deuterium in their ground vibrational states. An atomic model is used to identify the influence of the intrinsic diatomic two-center character of the problem.",Human
"We present our response to Pierre Thibault's article, titled ""Feasibility of 3D reconstruction from a single 2D diffraction measurement"" [1], in which he commented upon our recent ankylography paper [2]. While we appreciate Thibault's efforts in promoting further reflection on our paper, we found serious errors both in his understanding and analysis of ankylography: he inaccurately presented the oversampling scheme in ankylography, incorrectly described our reconstruction algorithm and our experiment, and formulated arguments based upon a flawed and overly-restrictive theoretical analysis. Therefore, we conclude that his main claims are either scientifically invalid or a misrepresentation of our claims about ankylography. Below is our detailed point-by-point response to his criticisms.",Human
"Recent measurements on high-order harmonic generation (HHG) from N$_2$ aligned perpendicular to the driving laser polarization [B. K. McFarland {\it el al}, Science {\bf 322}, 1232 (2008)] have shown a maximum at the rotational half-revival. This has been interpreted as the signature of the HHG contribution from the molecular orbital just below the highest occupied molecular orbital (HOMO). By using the recently developed quantitative rescattering theory combined with accurate photoionization transition dipoles, we show that the maximum at the rotational half-revival is indeed associated with the HOMO-1 contribution. Our results also show that the HOMO-1 contribution becomes increasingly more important near the HHG cutoff and therefore depends on the laser intensity.",Human
"We study the consequences which the presence of an elementary electric charge in mu^(+-) and pi^(+-) has for the rest mass of mu^(+-) and pi^(+-). The addition of the electric charges e^(+-) to the massive neutral bodies of these particles does not increase the energy in the rest mass of the muon and pion, but rather decreases their energy by the binding energy of the electric charge to the neutral bodies of the muon and pion. The addition of a charge to the neutral neutrino lattices of the muon or pion changes the simple cubic lattices of the neutral particles to face-centered cubic lattices of the charged particles, which is essential for the stability of the particles.",Human
"This paper presents a novel approach to estimate the Standard Model backgrounds based on modifying Monte Carlo predictions within their systematic uncertainties. The improved background model is obtained by altering the original predictions with successively more complex correction functions in signal-free control selections. Statistical tests indicate when sufficient compatibility with data is reached. In this way, systematic effects are absorbed into the new background model. The same correction is then applied on the Monte Carlo prediction in the signal region. Comparing this method to other background estimation techniques shows improvements with respect to statistical and systematical uncertainties. The proposed method can also be applied in other fields beyond high energy physics.",Human
"The spatially-temporal model of an all-solid-state passively Q-switched oscillator with an active medium providing the stimulated Raman scattering is presented. The model does not presume a Gaussian shape of the cylindrically symmetric modes at both fundamental and Stokes wavelengths. It is found, that the highly-nontrivial spatially-temporal dynamics can be regularized by the optimal choice of the oscillator parameters, viz. initial transmission of a saturable absorber, curvature of a spherical mirror, and output mirror transmission at the fundamental and Stokes wavelengths. As a result, the pulse can be substantially temporally squeezed and spatially broadened at both fundamental and Stokes wavelengths.",Human
"This paper investigates the radiation properties of two coupled split-ring resonators (SRRs). Due to electromagnetic coupling, two hybrid magnetic plasmon modes were induced in the structure. Our calculations show that the radiation loss of the structure was greatly suppressed by the hybridization effect. This led to a remarkable increase in the Q-factor of the coupled system compared to the single SRR. By adjusting the distance between the two SRRs, the Q-factor changed correspondingly due to different electromagnetic coupling strengths. This resulted in a coupled structure that functioned as a new type of nanocavity with an adjustable Q-factor.",Human
"A solid object impacting on liquid creates a liquid jet due to the collapse of the impact cavity. Using visualization experiments with smoke particles and multiscale simulations we show that in addition a high-speed air-jet is pushed out of the cavity. Despite an impact velocity of only 1 m/s, this air-jet attains \emph{supersonic} speeds already when the cavity is slightly larger than 1 mm in diameter. The structure of the air flow resembles closely that of compressible flow through a nozzle -- with the key difference that here the ""nozzle"" is a \emph{liquid} cavity shrinking rapidly in time.",Human
In recognition of the highly non-trivial task of computation of the inverse Hasimoto transformation mapping the intrinsic geometric parameter space onto the extrinsic vortex filament coordinate space a reformulation of the Da Rios-Betchov equations in the latter space is given. The nonlinear localized vortex filament structure solution given by the present formulation is in detailed agreement with the Betchov-Hasimoto solution in the small-amplitude limit and is also in qualitative agreement with laboratory experiment observations of helical-twist solitary waves propagating on concentrated vortices in rotating fluids. The present formulation also provides for a discernible effect of the slipping motion of a vortex filament on the vortex evolution.,Human
"We derive an analytical expression for the critical infection rate r_c of the susceptible-infectious-susceptible (SIS) disease spreading model on random networks. To obtain r_c, we first calculate the probability of reinfection, pi, defined as the probability of a node to reinfect the node that had earlier infected it. We then derive r_c from pi using percolation theory. We show that pi is governed by two effects: (i) The requirement from an infecting node to recover prior to its reinfection, which depends on the disease spreading parameters; and (ii) The competition between nodes that simultaneously try to reinfect the same ancestor, which depends on the network topology.",Human
"Thermal expansion, or dilation, is closely related to the specific heat, and provides useful information regarding material properties. The accurate measurement of dilation in confined spaces coupled with other limiting experimental environments such as low temperatures and rapidly changing high magnetic fields requires a new sensitive millimeter size dilatometer that has little or no temperature and field dependence. We have designed an ultra compact dilatometer using an atomic force microscope (AFM) piezoresistive cantilever as the sensing element and demonstrated its versatility by studying the charge density waves (CDWs) in alpha uranium to high magnetic fields (up to 31 T). The performance of this piezoresistive dilatometer was comparable to that of a titanium capacitive dilatometer.",Human
"A cosmological model is proposed which uses a causality argument to solve the homogeneity and entropy problems of cosmology. In this model a chronology violating region of spacetime causally precedes the remainder of the Universe, and a theorem establishes the existence of time functions precisely outside the chronology violating region. This model is shown to nicely reproduce Augustine of Hippo's thought on time and the beginning of the Universe. In the model the spacelike boundary representing the Big Bang is replaced by a null hypersurface at which the gravitational degrees of freedom are almost frozen while the matter and radiation content is highly homogeneous and thermalized.",Human
"Recently developed analytic approximation for the equation of state of fully ionized nonideal electron-ion plasma mixtures [Potekhin et al., Phys. Rev. E, 79, 016411 (2009); arXiv:0812.4344], which covers the transition between the weak and strong Coulomb coupling regimes and reproduces numerical results obtained in the hypernetted chain (HNC) approximation, is modified in order to fit the small deviations from the linear mixing in the strong coupling regime, revealed by recent Monte Carlo simulations. In addition, a mixing rule is proposed for the regime of weak coupling, which generalizes post-Debye density corrections to the case of mixtures and numerically agrees with the HNC approximation in that regime.",Human
"Using the parallel tempering algorithm and GPU accelerated techniques, we have performed large-scale Monte Carlo simulations of the Ising model on a square lattice with antiferromagnetic (repulsive) nearest-neighbor(NN) and next-nearest-neighbor(NNN) interactions of the same strength and subject to a uniform magnetic field. Both transitions from the (2x1) and row-shifted (2x2) ordered phases to the paramagnetic phase are continuous. From our data analysis, reentrance behavior of the (2x1) critical line and a bicritical point which separates the two ordered phases at T=0 are confirmed. Based on the critical exponents we obtained along the phase boundary, Suzuki's weak universality seems to hold.",Human
"We consider models of relativistic matter containing sharp interfaces across which the matter model changes. These models will be relevant for neutron stars with crusts, phase transitions, or for viscous boundaries where the length scale is too short to be modelled smoothly. In particular we look at numerical techniques that allow us to evolve stable interfaces, for the interfaces to merge, and for strong waves and shocks to interact with the interfaces. We test these techniques for ideal hydrodynamics in special and general relativity for simple equations of state, finding that simple level set-based methods extend well to relativistic hydrodynamics.",Human
"We propose a model for protein folding in vivo based on a Brownian-ratchet mechanism in the multidimensional energy landscape space. The device is able to produce directed transport taking advantage of the assumed intrinsic asymmetric properties of the proteins and employing the consumption of energy provided by an external source. Through such a directed transport phenomenon, the polypeptide finds the native state starting from any initial state in the energy landscape with great efficacy and robustness, even in the presence of different type of obstacles. This model solves Levinthal's paradox without requiring biased transition probabilities but at the expense of opening the system to an external field.",Human
"We present an advanced interpolation method for estimating smooth spatiotemporal profiles for local highway traffic variables such as flow, speed and density. The method is based on stationary detector data as typically collected by traffic control centres, and may be augmented by floating car data or other traffic information. The resulting profiles display transitions between free and congested traffic in great detail, as well as fine structures such as stop-and-go waves. We establish the accuracy and robustness of the method and demonstrate three potential applications: 1. compensation for gaps in data caused by detector failure; 2. separation of noise from dynamic traffic information; and 3. the fusion of floating car data with stationary detector data.",Human
"We discuss the possibility to use a high energy neutrino beam from a muon storage ring to provide one way communication with a submerged submarine. Neutrino interactions produce muons which can be detected either, directly when they pass through the submarine or by their emission of Cerenkov light in sea water, which, in turn, can be exploited with sensitive photo detectors. Due to the very high neutrino flux from a muon storage ring, it is sufficient to mount either detection system directly onto the hull of the submersible. The achievable data transfer rates compare favorable with existing technologies and do allow for a communication at the usual speed and depth of submarines.",Human
"Identifying and modeling patterns of human activity has important ramifications in applications ranging from predicting disease spread to optimizing resource allocation. Because of its relevance and availability, written correspondence provides a powerful proxy for studying human activity. One school of thought is that human correspondence is driven by responses to received correspondence, a view that requires distinct response mechanism to explain e-mail and letter correspondence observations. Here, we demonstrate that, like e-mail correspondence, the letter correspondence patterns of 16 writers, performers, politicians, and scientists are well-described by the circadian cycle, task repetition and changing communication needs. We confirm the universality of these mechanisms by properly rescaling letter and e-mail correspondence statistics to reveal their underlying similarity.",Human
We report integration of an InAs quantum well micro-Hall sensor with microfluidics and real-time detection of moving superparamagnetic beads for biological applications. The detected positive and negative signals correspond to beads moving within and around the Hall cross area respectively. Relative magnitudes and polarities of the signals measured for a random distribution of immobilized beads over the sensor are in good agreement with calculated values and explain consistently the dynamic signal shape. The fast sensor response and its high sensitivity to off-cross area beads demonstrate its capability for dynamic detection of biomolecules and long-range monitoring of non-specific binding events.,Human
"We first study the influence of an efficient feedback strategy named prediction feedback strategy (PFS) based on a multi-route scenario in which dynamic information can be generated and displayed on the board to guide road users to make a choice. In this scenario, our model incorporates the effects of adaptability into the cellular automaton models of traffic flow. Simulation results adopting this optimal information feedback strategy have demonstrated high efficiency in controlling spatial distribution of traffic patterns compared with the other three information feedback strategies, i.e., vehicle number and flux. At the end of this paper, we also discuss in what situation PFS will become invalid in multi-route systems.",Human
"Perfect imaging has been believed to rely on negative refraction, but here we show that an ordinary positively-refracting optical medium may form perfect images as well. In particular, we establish a mathematical proof that Maxwell's fish eye in two-dimensional integrated optics makes a perfect instrument with a resolution not limited by the wavelength of light. We also show how to modify the fish eye such that perfect imaging devices can be made in practice. Our method of perfect focusing may also find applications outside of optics, in acoustics, fluid mechanics or quantum physics, wherever waves obey the two-dimensional Helmholtz equation.",Human
"The article deals with the detection efficiency of UV-photon detectors consisting of Thick Gas Electron Multipliers (THGEM) coated with CsI photocathode, operated in atmospheric Ne/CH4 and Ne/CF4 mixtures. We report on the photoelectron extraction efficiency from the photocathode into these gas mixtures, and on the photoelectron collection efficiency into the THGEM holes. Full collection efficiency was reached in all gases investigated, in some cases at relatively low multiplication. High total detector gains for UV photons, in excess of 10^5, were reached at relatively low operation voltages with a single THGEM element. We discuss the photon detection efficiency in the context of possible application to RICH.",Human
"In this paper we describe a way to achieve the extraordinary transmission regime from sub-wavelength slits carved on semiconductor substrates. Unlike metals, the dielectric permittivity of typical semiconductors like GaAs or GaP is negative beginning in the extreme UV range (lambda <= 270nm). We show that the metal-like response of bulk semiconductors exhibits surface plasmon waves that lead to extraordinary transmission in the UV and soft X-ray ranges. The importance of realistic material response versus perfect conductors is also discussed. These findings may be important in high resolution photo-lithography, near field optical devices and ultra high density optical storage.",Human
